,ts_code,symbol,name,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
2254,600089.SH,600089,特变电工,新疆,电气设备,特变电工股份有限公司,"TBEA Co.,Ltd.",主板,SSE,CNY,L,19970618,,H
2255,600090.SH,600090,同济堂,新疆,医药商业,新疆同济堂健康产业股份有限公司,"XIN JIANG READY HEALTH INDUSTRY Co.,Ltd.",主板,SSE,CNY,L,19970616,,N
2256,600091.SH,600091,ST明科,内蒙,化工原料,包头明天科技股份有限公司,"Baotou Tomorrow Technology Co.,Ltd",主板,SSE,CNY,L,19970704,,N
2257,600093.SH,600093,易见股份,四川,仓储物流,易见供应链管理股份有限公司,"Easy Visible Supply Chain Management Co.,Ltd.",主板,SSE,CNY,L,19970626,,H
2258,600094.SH,600094,大名城,上海,区域地产,上海大名城企业股份有限公司,Greattown Holdings Ltd.,主板,SSE,CNY,L,19970703,,H
2259,600095.SH,600095,哈高科,黑龙江,区域地产,哈尔滨高科技(集团)股份有限公司,"Harbin High-Tech(Group) Co.,Ltd",主板,SSE,CNY,L,19970708,,N
2260,600096.SH,600096,云天化,云南,农药化肥,云南云天化股份有限公司,"Yunnan Yuntianhua Co.,Ltd",主板,SSE,CNY,L,19970709,,N
2261,600097.SH,600097,开创国际,上海,渔业,上海开创国际海洋资源股份有限公司,"Shanghai Kaichuang Marine International Co.,Ltd.",主板,SSE,CNY,L,19970619,,N
2262,600098.SH,600098,广州发展,广东,火力发电,广州发展集团股份有限公司,Guangzhou Development Group Incorporated,主板,SSE,CNY,L,19970718,,N
2263,600099.SH,600099,林海股份,江苏,摩托车,林海股份有限公司,"Linhai Co.,Ltd.",主板,SSE,CNY,L,19970704,,N
2264,600100.SH,600100,同方股份,北京,IT设备,同方股份有限公司,"Tsinghua Tongfang Co.,Ltd.",主板,SSE,CNY,L,19970627,,N
2265,600101.SH,600101,明星电力,四川,水力发电,四川明星电力股份有限公司,"Sichuan Mingxing Electric Power Co.,Ltd.",主板,SSE,CNY,L,19970627,,N
2266,600103.SH,600103,青山纸业,福建,造纸,福建省青山纸业股份有限公司,"Fujian Qingshan Paper Industry Co.,Ltd.",主板,SSE,CNY,L,19970703,,N
2267,600104.SH,600104,上汽集团,上海,汽车整车,上海汽车集团股份有限公司,SAIC Motor Corporation Limited,主板,SSE,CNY,L,19971125,,H
2268,600105.SH,600105,永鼎股份,江苏,通信设备,江苏永鼎股份有限公司,JIANGSU ETERN COMPANY LIMITED,主板,SSE,CNY,L,19970929,,H
2269,600106.SH,600106,重庆路桥,重庆,路桥,重庆路桥股份有限公司,"Chongqing Road&Bridge Co.,Ltd",主板,SSE,CNY,L,19970618,,N
2270,600107.SH,600107,美尔雅,湖北,服饰,湖北美尔雅股份有限公司,"Hubei Mailyard Share Co.,Ltd",主板,SSE,CNY,L,19971106,,N
2271,600108.SH,600108,亚盛集团,甘肃,农业综合,甘肃亚盛实业(集团)股份有限公司,"Gansu Yasheng Industrial (Group) Co.,Ltd",主板,SSE,CNY,L,19970818,,N
2272,600109.SH,600109,国金证券,四川,证券,国金证券股份有限公司,"Sinolink Securities Co., Ltd.",主板,SSE,CNY,L,19970807,,H
2273,600110.SH,600110,诺德股份,吉林,电气设备,诺德投资股份有限公司,"Nuode Investment Co.,Ltd",主板,SSE,CNY,L,19971007,,N
2274,600111.SH,600111,北方稀土,内蒙,小金属,中国北方稀土(集团)高科技股份有限公司,"China Northern Rare Earth (Group) High-Tech Co.,Ltd",主板,SSE,CNY,L,19970924,,H
2275,600112.SH,600112,ST天成,贵州,电气设备,贵州长征天成控股股份有限公司,"Guizhou Changzheng Tiancheng Holding Co.,Ltd.",主板,SSE,CNY,L,19971127,,N
2276,600113.SH,600113,浙江东日,浙江,区域地产,浙江东日股份有限公司,Zhejiang Dong Ri Limited Company,主板,SSE,CNY,L,19971021,,N
2277,600114.SH,600114,东睦股份,浙江,机械基件,东睦新材料集团股份有限公司,"NBTM New Materials Group Co., Ltd.",主板,SSE,CNY,L,20040511,,N
2278,600115.SH,600115,东方航空,上海,空运,中国东方航空股份有限公司,China Eastern Airlines Corporation Limited,主板,SSE,CNY,L,19971105,,H
2279,600116.SH,600116,三峡水利,重庆,水力发电,重庆三峡水利电力(集团)股份有限公司,"Chongqing Three Gorges Water Conservancy and Electric Power Co.,Ltd.",主板,SSE,CNY,L,19970804,,N
2280,600117.SH,600117,西宁特钢,青海,特种钢,西宁特殊钢股份有限公司,"Xining Special Steel Co.,Ltd",主板,SSE,CNY,L,19971015,,N
2281,600118.SH,600118,中国卫星,北京,航空,中国东方红卫星股份有限公司,"China Spacesat Co.,Ltd.",主板,SSE,CNY,L,19970908,,H
2282,600119.SH,600119,*ST长投,上海,仓储物流,长发集团长江投资实业股份有限公司,"Y.U.D.Yangtze River Investment Industry Co.,Ltd.",主板,SSE,CNY,L,19980115,,N
2283,600120.SH,600120,浙江东方,浙江,多元金融,浙江东方金融控股集团股份有限公司,"Zhejiang Orient Financial Holdings Group Co., Ltd.",主板,SSE,CNY,L,19971201,,H
2284,600121.SH,600121,郑州煤电,河南,煤炭开采,郑州煤电股份有限公司,"Zhengzhou Coal Industry & Electric Power Co.,Ltd.",主板,SSE,CNY,L,19980107,,N
2285,600122.SH,600122,宏图高科,江苏,其他商业,江苏宏图高科技股份有限公司,"Jiangsu Hongtu High Technology Co.,Ltd.",主板,SSE,CNY,L,19980420,,N
2286,600123.SH,600123,兰花科创,山西,煤炭开采,山西兰花科技创业股份有限公司,"Shanxi Lanhua Sci-Tech Venture Co.,Ltd",主板,SSE,CNY,L,19981217,,H
2287,600125.SH,600125,铁龙物流,辽宁,铁路,中铁铁龙集装箱物流股份有限公司,"China Railway Tielong Container Logistics Co.,Ltd",主板,SSE,CNY,L,19980511,,H
2288,600126.SH,600126,杭钢股份,浙江,普钢,杭州钢铁股份有限公司,"Hangzhou Iron & Steel Co.,Ltd.",主板,SSE,CNY,L,19980311,,N
2289,600127.SH,600127,金健米业,湖南,农业综合,金健米业股份有限公司,"Jinjian Cereals Industry Co.,Ltd.",主板,SSE,CNY,L,19980506,,N
2290,600128.SH,600128,弘业股份,江苏,商贸代理,江苏弘业股份有限公司,Jiangsu Holly Corporation,主板,SSE,CNY,L,19970901,,N
2291,600129.SH,600129,太极集团,重庆,中成药,重庆太极实业(集团)股份有限公司,"Chongqing Taiji Industry (Group) Co.,Ltd.",主板,SSE,CNY,L,19971118,,N
2292,600130.SH,600130,波导股份,浙江,通信设备,宁波波导股份有限公司,"Ningbo Bird Co.,Ltd.",主板,SSE,CNY,L,20000706,,N
2293,600131.SH,600131,岷江水电,四川,水力发电,四川岷江水利电力股份有限公司,"Sichuan Minjiang Hydropower Co.,Ltd",主板,SSE,CNY,L,19980402,,N
2294,600132.SH,600132,重庆啤酒,重庆,啤酒,重庆啤酒股份有限公司,"Chongqing Brewery Co.,Ltd.",主板,SSE,CNY,L,19971030,,H
2295,600133.SH,600133,东湖高新,湖北,园区开发,武汉东湖高新集团股份有限公司,"Wuhan East Lake High Technology Group Co.,Ltd.",主板,SSE,CNY,L,19980212,,N
2296,600135.SH,600135,乐凯胶片,河北,化工原料,乐凯胶片股份有限公司,Lucky Film Company Limited,主板,SSE,CNY,L,19980122,,N
2297,600136.SH,600136,当代明诚,湖北,影视音像,武汉当代明诚文化体育集团股份有限公司,"WUHAN DDMC CULTURE & SPORTS CO.,LTD.",主板,SSE,CNY,L,19980303,,H
2298,600137.SH,600137,浪莎股份,四川,服饰,四川浪莎控股股份有限公司,Sichuan Langsha Holding Ltd.,主板,SSE,CNY,L,19980416,,N
2299,600138.SH,600138,中青旅,北京,旅游服务,中青旅控股股份有限公司,"China CYTS Tours Holding Co.,Ltd.",主板,SSE,CNY,L,19971203,,H
2300,600139.SH,600139,西部资源,四川,综合类,四川西部资源控股股份有限公司,"Sichuan Western Resources Holding Co., Ltd",主板,SSE,CNY,L,19980225,,N
2301,600141.SH,600141,兴发集团,湖北,化工原料,湖北兴发化工集团股份有限公司,"Hubei Xingfa Chemicals Group Co.,Ltd",主板,SSE,CNY,L,19990616,,H
2302,600143.SH,600143,金发科技,广东,塑料,金发科技股份有限公司,"Kingfa Sci.&Tech. Co.,Ltd.",主板,SSE,CNY,L,20040623,,N
2303,600145.SH,600145,*ST新亿,新疆,陶瓷,新疆亿路万源实业投资控股股份有限公司,"Xinjiang Yilu Wanyuan Industrial Investment Holding Co., Ltd.",主板,SSE,CNY,L,19990923,,N
2304,600146.SH,600146,商赢环球,宁夏,服饰,商赢环球股份有限公司,"Shangying Global Co., Ltd",主板,SSE,CNY,L,19990707,,N
2305,600148.SH,600148,长春一东,吉林,汽车配件,长春一东离合器股份有限公司,"Changchun Yidong Clutch Co.,Ltd",主板,SSE,CNY,L,19980520,,N
2306,600149.SH,600149,ST坊展,河北,综合类,廊坊发展股份有限公司,"Langfang Development Co.,Ltd.",主板,SSE,CNY,L,19991014,,N
2307,600150.SH,600150,中国船舶,上海,船舶,中国船舶工业股份有限公司,China CSSC Holdings Limited,主板,SSE,CNY,L,19980520,,H
2308,600151.SH,600151,航天机电,上海,汽车配件,上海航天汽车机电股份有限公司,"Shanghai Aerospace Automobile Electromechanical Co.,Ltd.",主板,SSE,CNY,L,19980605,,N
2309,600152.SH,600152,维科技术,浙江,电气设备,维科技术股份有限公司,"Veken Technology.,Ltd.",主板,SSE,CNY,L,19980609,,N
2310,600153.SH,600153,建发股份,福建,商贸代理,厦门建发股份有限公司,XIAMEN C&D INC.,主板,SSE,CNY,L,19980616,,H
2311,600155.SH,600155,华创阳安,北京,证券,华创阳安股份有限公司,"Polaris Bay Group Co.,Ltd.",主板,SSE,CNY,L,19980918,,H
2312,600156.SH,600156,华升股份,湖南,纺织,湖南华升股份有限公司,"Hunan Huasheng Co.,Ltd",主板,SSE,CNY,L,19980527,,N
2313,600157.SH,600157,永泰能源,山西,煤炭开采,永泰能源股份有限公司,"Wintime Energy Co.,Ltd.",主板,SSE,CNY,L,19980513,,N
2314,600158.SH,600158,中体产业,天津,文教休闲,中体产业集团股份有限公司,"China Sports Industry Group Co.,Ltd",主板,SSE,CNY,L,19980327,,N
2315,600159.SH,600159,大龙地产,北京,区域地产,北京市大龙伟业房地产开发股份有限公司,"Beijing Dalong Weiye Real Estate Development Co.,Ltd",主板,SSE,CNY,L,19980526,,N
2316,600160.SH,600160,巨化股份,浙江,化工原料,浙江巨化股份有限公司,"Zhejiang Juhua Co.,Ltd",主板,SSE,CNY,L,19980626,,H
2317,600161.SH,600161,天坛生物,北京,生物制药,北京天坛生物制品股份有限公司,Beijing Tiantan Biological Products Corporation Limited,主板,SSE,CNY,L,19980616,,H
2318,600162.SH,600162,香江控股,深圳,全国地产,深圳香江控股股份有限公司,"Shenzhen Heungkong Holding Co.,Ltd",主板,SSE,CNY,L,19980609,,H
2319,600163.SH,600163,中闽能源,福建,新型电力,中闽能源股份有限公司,"Zhongmin Energy Co., Ltd.",主板,SSE,CNY,L,19980602,,N
2320,600165.SH,600165,新日恒力,宁夏,钢加工,宁夏新日恒力钢丝绳股份有限公司,"Ningxia Xinri Hengli Steel Wire Rope Co., Ltd",主板,SSE,CNY,L,19980529,,N
2321,600166.SH,600166,福田汽车,北京,汽车整车,北汽福田汽车股份有限公司,"Beiqi Foton Motor Co.,Ltd.",主板,SSE,CNY,L,19980602,,N
2322,600167.SH,600167,联美控股,辽宁,供气供热,联美量子股份有限公司,"Luenmei Quantum Co.,Ltd",主板,SSE,CNY,L,19990128,,H
2323,600168.SH,600168,武汉控股,湖北,水务,武汉三镇实业控股股份有限公司,"Wuhan Sanzhen Industry Holding Co.,Ltd",主板,SSE,CNY,L,19980427,,N
2324,600169.SH,600169,太原重工,山西,工程机械,太原重工股份有限公司,"Taiyuan Heavy Industry Co.,Ltd.",主板,SSE,CNY,L,19980904,,N
2325,600170.SH,600170,上海建工,上海,建筑工程,上海建工集团股份有限公司,"Shanghai Construction Group Co., Ltd.",主板,SSE,CNY,L,19980623,,H
2326,600171.SH,600171,上海贝岭,上海,半导体,上海贝岭股份有限公司,"Shanghai Belling Corp.,Ltd",主板,SSE,CNY,L,19980924,,H
2327,600172.SH,600172,黄河旋风,河南,矿物制品,河南黄河旋风股份有限公司,"Henan Huanghe Whirlwind Co., Ltd",主板,SSE,CNY,L,19981126,,N
2328,600173.SH,600173,卧龙地产,浙江,全国地产,卧龙地产集团股份有限公司,"Wolong Real Estate Group Co.,Ltd.",主板,SSE,CNY,L,19990415,,N
2329,600175.SH,600175,美都能源,浙江,综合类,美都能源股份有限公司,MeiDu Energy Corporation,主板,SSE,CNY,L,19990408,,N
2330,600176.SH,600176,中国巨石,浙江,玻璃,中国巨石股份有限公司,"China Jushi Co.,Ltd",主板,SSE,CNY,L,19990422,,H
2331,600177.SH,600177,雅戈尔,浙江,服饰,雅戈尔集团股份有限公司,"Youngor Group Co.,Ltd.",主板,SSE,CNY,L,19981119,,H
2332,600178.SH,600178,东安动力,黑龙江,汽车配件,哈尔滨东安汽车动力股份有限公司,"Harbin Dongan Auto Engine Co.,Ltd",主板,SSE,CNY,L,19981014,,N
2333,600179.SH,600179,ST安通,黑龙江,仓储物流,安通控股股份有限公司,"Antong Holdings Co., Ltd.",主板,SSE,CNY,L,19981104,,N
2334,600180.SH,600180,瑞茂通,山东,仓储物流,瑞茂通供应链管理股份有限公司,"CCS Supply Chain Management Co., Ltd.",主板,SSE,CNY,L,19980703,,H
2335,600182.SH,600182,S佳通,黑龙江,汽车配件,佳通轮胎股份有限公司,Giti Tire Corporation,主板,SSE,CNY,L,19990507,,N
2336,600183.SH,600183,生益科技,广东,元器件,广东生益科技股份有限公司,"Shengyi Technology Co.,Ltd.",主板,SSE,CNY,L,19981028,,H
2337,600184.SH,600184,光电股份,湖北,专用机械,北方光电股份有限公司,"North Electro-Optic Co.,Ltd.",主板,SSE,CNY,L,20031106,,N
2338,600185.SH,600185,格力地产,广东,区域地产,格力地产股份有限公司,"Gree Real Estate Co.,Ltd",主板,SSE,CNY,L,19990611,,H
2339,600186.SH,600186,*ST莲花,河南,食品,莲花健康产业集团股份有限公司,Lotus Health Group Company,主板,SSE,CNY,L,19980825,,N
2340,600187.SH,600187,国中水务,黑龙江,水务,黑龙江国中水务股份有限公司,"Heilongjiang Interchina Water Treatment Co.,Ltd",主板,SSE,CNY,L,19981111,,N
2341,600188.SH,600188,兖州煤业,山东,煤炭开采,兖州煤业股份有限公司,Yanzhou Coal Mining Company Limited,主板,SSE,CNY,L,19980701,,H
2342,600189.SH,600189,吉林森工,吉林,软饮料,吉林森林工业股份有限公司,"Jilin Forest Industry Co.,Ltd.",主板,SSE,CNY,L,19981007,,N
2343,600190.SH,600190,锦州港,辽宁,港口,锦州港股份有限公司,"Jinzhou Port Co., Ltd.",主板,SSE,CNY,L,19990609,,N
2344,600191.SH,600191,华资实业,内蒙,食品,包头华资实业股份有限公司,"Baotou Huazi Industry Co.,Ltd",主板,SSE,CNY,L,19981210,,N
2345,600192.SH,600192,长城电工,甘肃,电气设备,兰州长城电工股份有限公司,"Lanzhou Greatwall Electircal Co.,Ltd",主板,SSE,CNY,L,19981224,,N
2346,600193.SH,600193,ST创兴,上海,装修装饰,上海创兴资源开发股份有限公司,"Shanghai Prosolar Resources Development Co.,Ltd",主板,SSE,CNY,L,19990527,,N
2347,600195.SH,600195,中牧股份,北京,饲料,中牧实业股份有限公司,"China Animal Husbandry Industry Co.,Ltd.",主板,SSE,CNY,L,19990107,,N
2348,600196.SH,600196,复星医药,上海,化学制药,上海复星医药(集团)股份有限公司,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.",主板,SSE,CNY,L,19980807,,H
2349,600197.SH,600197,伊力特,新疆,白酒,新疆伊力特实业股份有限公司,"Xinjiang Yilite Industry Co.,Ltd",主板,SSE,CNY,L,19990916,,H
2350,600198.SH,600198,大唐电信,北京,通信设备,大唐电信科技股份有限公司,"Datang Telecom Technology Co., Ltd",主板,SSE,CNY,L,19981021,,N
2351,600199.SH,600199,金种子酒,安徽,白酒,安徽金种子酒业股份有限公司,"Anhui Golden Seed Winery Co.,Ltd.",主板,SSE,CNY,L,19980812,,N
2352,600200.SH,600200,江苏吴中,江苏,化学制药,江苏吴中实业股份有限公司,"Jiangsu Wuzhong Industrial Co.,Ltd",主板,SSE,CNY,L,19990401,,N
2353,600201.SH,600201,生物股份,内蒙,生物制药,金宇生物技术股份有限公司,"Jinyu Bio-Technology Co.,Ltd.",主板,SSE,CNY,L,19990115,,H
2354,600202.SH,600202,哈空调,黑龙江,电气设备,哈尔滨空调股份有限公司,"Harbin Air Conditioning Co.,Ltd.",主板,SSE,CNY,L,19990603,,N
2355,600203.SH,600203,福日电子,福建,元器件,福建福日电子股份有限公司,"Fujian Furi Electronics Co., Ltd",主板,SSE,CNY,L,19990514,,N
2356,600206.SH,600206,有研新材,北京,半导体,有研新材料股份有限公司,"Grinm Advanced Materials Co.,Ltd.",主板,SSE,CNY,L,19990319,,H
2357,600207.SH,600207,安彩高科,河南,供气供热,河南安彩高科股份有限公司,"Henan Ancai Hi-Tech Co.,Ltd",主板,SSE,CNY,L,19990714,,N
2358,600208.SH,600208,新湖中宝,浙江,全国地产,新湖中宝股份有限公司,"Xinhu Zhongbao Co.,Ltd.",主板,SSE,CNY,L,19990623,,H
2359,600209.SH,600209,ST罗顿,海南,综合类,罗顿发展股份有限公司,"Lawton Development Co.,Ltd",主板,SSE,CNY,L,19990325,,N
2360,600210.SH,600210,紫江企业,上海,广告包装,上海紫江企业集团股份有限公司,"Shanghai Zijiang Enterprise Group Co.,Ltd",主板,SSE,CNY,L,19990824,,H
2361,600211.SH,600211,西藏药业,西藏,中成药,西藏诺迪康药业股份有限公司,Tibet Rhodiola Pharmaceutical Holding Co.,主板,SSE,CNY,L,19990721,,N
2362,600212.SH,600212,江泉实业,山东,综合类,山东江泉实业股份有限公司,"Shandong Jiangquan Industry Co.,Ltd",主板,SSE,CNY,L,19990817,,N
2363,600213.SH,600213,亚星客车,江苏,汽车整车,扬州亚星客车股份有限公司,"Yangzhou Yaxing Motor Coach Co., Ltd.",主板,SSE,CNY,L,19990831,,N
2364,600215.SH,600215,长春经开,吉林,园区开发,长春经开(集团)股份有限公司,"Changchun Jingkai(Group)Co.,Ltd",主板,SSE,CNY,L,19990909,,N
2365,600216.SH,600216,浙江医药,浙江,化学制药,浙江医药股份有限公司,"Zhejiang Medicine Co.,Ltd.",主板,SSE,CNY,L,19991021,,H
2366,600217.SH,600217,中再资环,陕西,环境保护,中再资源环境股份有限公司,"China Resources and Environment Co.,ltd.",主板,SSE,CNY,L,19991216,,N
2367,600218.SH,600218,全柴动力,安徽,农用机械,安徽全柴动力股份有限公司,"Anhui Quanchai Engine Co.,Ltd",主板,SSE,CNY,L,19981203,,N
2368,600219.SH,600219,南山铝业,山东,铝,山东南山铝业股份有限公司,"Shandong Nanshan Aluminium Co., Ltd.",主板,SSE,CNY,L,19991223,,H
2369,600220.SH,600220,江苏阳光,江苏,纺织,江苏阳光股份有限公司,"Jiangsu Sunshine Co.,Ltd.",主板,SSE,CNY,L,19990927,,N
2370,600221.SH,600221,海航控股,海南,空运,海南航空控股股份有限公司,"Hainan Airlines Holding Co., Ltd.",主板,SSE,CNY,L,19991125,,H
2371,600222.SH,600222,太龙药业,河南,中成药,河南太龙药业股份有限公司,"Henan Taloph Pharmaceutical Stock Co.,Ltd",主板,SSE,CNY,L,19991105,,N
2372,600223.SH,600223,鲁商发展,山东,区域地产,鲁商健康产业发展股份有限公司,"Lushang Health Industry Development Co.,Ltd.",主板,SSE,CNY,L,20000113,,N
2373,600225.SH,600225,天津松江,天津,区域地产,天津松江股份有限公司,"Tianjin Songjiang Co.,Ltd.",主板,SSE,CNY,L,20000127,,N
