,stock_identity,name,enquiry_date,enquiry_topic,enquiry_title,exchange
1698,600311.SSE,荣华实业,年报审核问询函,2016-05-26 17:10:25,关于对甘肃荣华实业（集团）股份有限公司2015年度报告的事后审核问询函,SSE
1699,600392.SSE,盛和资源,年报审核问询函,2016-05-10 16:49:10,关于对盛和资源控股股份有限公司2015年年度报告的事后审核意见函,SSE
1700,600267.SSE,海正药业,年报审核问询函,2016-05-10 16:48:50,关于对浙江海正药业股份有限公司2015年年度报告的事后审核问询函,SSE
1701,600507.SSE,方大特钢,年报审核问询函,2016-05-20 18:47:26,关于对方大特钢科技股份有限公司2015年度报告的事后审核问询函,SSE
1702,600882.SSE,华联矿业,并购重组审核意见函,2016-05-09 13:47:28,关于对山东华联矿业控股股份有限公司重大资产置换暨关联交易预案信息披露的问询函,SSE
1703,600584.SSE,长电科技,并购重组审核意见函,2016-05-09 13:46:28,关于对江苏长电科技股份有限公司发行股份购买资产并募集配套资金暨关联交易报告书（草案）信息披露的问询函,SSE
1704,600739.SSE,辽宁成大,年报审核问询函,2016-05-06 16:48:16,关于对辽宁成大股份有限公司2015年年度报告的事后审核问询函,SSE
1705,600759.SSE,洲际油气,年报审核问询函,2016-05-26 17:10:03,关于对洲际油气股份有限公司2015年度报告的事后审核问询函,SSE
1706,600316.SSE,洪都航空,年报审核问询函,2016-05-05 16:21:07,关于对江西洪都航空工业股份有限公司2015年年度报告的事后审核问询函,SSE
1707,600875.SSE,东方电气,年报审核问询函,2016-05-26 17:12:10,关于对东方电气股份有限公司2015年年度报告的事后审核问询函,SSE
1708,600446.SSE,金证股份,年报审核问询函,2016-05-05 16:20:43,关于对深圳金证科技股份有限公司2015年年度报告的事后审核问询函,SSE
1709,600856.SSE,中天能源,并购重组审核意见函,2016-05-09 13:47:09,关于对长春中天能源股份有限公司重大资产重组暨关联交易报告书（草案）信息披露的问询函,SSE
1710,600438.SSE,通威股份,并购重组审核意见函,2016-05-09 13:46:04,关于对通威股份有限公司发行股份购买资产并募集配套资金暨关联交易草案信息披露的问询函,SSE
1711,600822.SSE,上海物贸,并购重组审核意见函,2016-05-18 17:48:39,关于上海物资贸易股份有限公司重大资产出售暨关联交易预案信息披露的问询函,SSE
1712,600654.SSE,中安消,年报审核问询函,2016-04-26 09:29:49,关于对中安消股份有限公司2015年年度报告的事后审核问询函,SSE
1713,601011.SSE,宝泰隆,年报审核问询函,2016-04-26 09:30:10,关于对七台河宝泰隆煤化工股份有限公司2015年年度报告的事后审核问询函,SSE
1714,600895.SSE,张江高科,年报审核问询函,2016-04-25 09:30:11,关于对上海张江高科技园区开发股份有限公司2015年年度报告的事后审核问询函,SSE
1715,600732.SSE,*ST新梅,年报审核问询函,2016-04-25 09:29:39,关于对上海新梅置业股份有限公司2015年年度报告的事后审核问询函,SSE
1716,600122.SSE,宏图高科,并购重组审核意见函,2016-04-21 16:55:03,关于对江苏宏图高科技股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1717,600268.SSE,国电南自,年报审核问询函,2016-04-20 16:49:19,关于对国电南京自动化股份有限公司2015年年度报告的事后审核问询函,SSE
1718,600303.SSE,曙光股份,年报审核问询函,2016-05-26 17:09:45,关于对辽宁曙光汽车集团股份有限公司2015年年度报告的事后审核问询函,SSE
1719,600232.SSE,金鹰股份,年报审核问询函,2016-04-25 09:29:55,关于对浙江金鹰股份有限公司2015年年度报告的事后审核意见函,SSE
1720,600120.SSE,浙江东方,年报审核问询函,2016-04-19 16:25:58,关于对浙江东方集团股份有限公司2015年年度报告的事后审核问询函,SSE
1721,600876.SSE,洛阳玻璃,年报审核问询函,2016-04-20 16:49:51,关于对洛阳玻璃股份有限公司2015年年度报告的事后审核问询函,SSE
1722,601608.SSE,中信重工,年报审核问询函,2016-04-19 16:25:13,关于对2015年中信重工机械股份有限公司年度报告的事后审核问询函,SSE
1723,600598.SSE,北大荒,年报审核问询函,2016-04-19 16:25:40,关于对黑龙江北大荒农业股份有限公司2015年年度报告的事后审核意见函,SSE
1724,600740.SSE,山西焦化,并购重组审核意见函,2016-04-21 16:54:43,关于对山西焦化股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1725,600971.SSE,恒源煤电,年报审核问询函,2016-04-19 09:54:47,关于对安徽恒源煤电股份有限公司2015年度报告的事后审核问询函,SSE
1726,600828.SSE,茂业商业,并购重组审核意见函,2016-04-21 16:54:23,关于对茂业商业股份有限公司重大资产购买报告书（草案）信息披露的问询函,SSE
1727,600399.SSE,抚顺特钢,年报审核问询函,2016-04-20 16:49:36,关于对抚顺特殊钢股份有限公司2015年度报告的事后审核问询函,SSE
1728,600765.SSE,中航重机,年报审核问询函,2016-04-15 13:17:29,关于对中航重机股份有限公司2015年年度报告的事后审核问询函,SSE
1729,600728.SSE,佳都科技,年报审核问询函,2016-06-06 10:07:53,关于对佳都新太科技股份有限公司2015年年度报告的事后审核问询函,SSE
1730,600986.SSE,科达股份,年报审核问询函,2016-04-14 10:05:22,关于对科达集团股份有限公司2015年年度报告的事后审核问询函,SSE
1731,600561.SSE,江西长运,年报审核问询函,2016-04-14 10:05:57,关于对江西长运股份有限公司2015年年度报告的事后审核问询函,SSE
1732,600777.SSE,新潮实业,年报审核问询函,2016-04-19 09:54:22,关于对烟台新潮实业股份有限公司2015年度报告的事后审核问询函,SSE
1733,600502.SSE,安徽水利,年报审核问询函,2016-04-14 10:05:42,关于对安徽水利开发股份有限公司2015年年度报告的事后审核问询函,SSE
1734,600763.SSE,通策医疗,年报审核问询函,2016-04-11 09:37:22,关于对通策医疗投资股份有限公司2015年年度报告的事后审核问询函,SSE
1735,600728.SSE,佳都科技,并购重组审核意见函,2016-04-11 09:38:40,关于对佳都新太科技股份有限公司发行股份及支付现金购买资产并募集配套资金报告书(草案)信息披露的问询函,SSE
1736,601388.SSE,怡球资源,并购重组审核意见函,2016-04-11 09:38:21,关于怡球金属资源再生（中国）股份有限公司重大资产购买暨关联交易报告书（草案）信息披露的问询函,SSE
1737,600502.SSE,安徽水利,并购重组审核意见函,2016-04-11 09:38:03,关于对安徽水利开发股份有限公司吸收合并安徽建工集团有限公司并募集配套资金暨关联交易预案信息披露的问询函,SSE
1738,600830.SSE,香溢融通,年报审核问询函,2016-04-07 15:33:00,关于对香溢融通控股集团股份有限公司2015年年度报告的事后审核问询函,SSE
1739,600290.SSE,华仪电气,年报审核问询函,2016-04-07 15:33:06,关于对华仪电气股份有限公司2015年年度报告的事后审核问询函,SSE
1740,600770.SSE,综艺股份,并购重组审核意见函,2016-04-11 09:37:44,关于对江苏综艺股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1741,601633.SSE,长城汽车,年报审核问询函,2016-04-01 17:49:04,关于对长城汽车股份有限公司2015年年度报告的事后审核问询函,SSE
1742,600890.SSE,中房股份,并购重组审核意见函,2016-04-01 16:55:08,关于对中房置业股份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1743,600803.SSE,新奥股份,并购重组审核意见函,2016-04-01 16:54:51,关于对新奥生态控股股份有限公司重大资产购买报告书信息披露的问询函,SSE
1744,600233.SSE,大杨创世,并购重组审核意见函,2016-03-31 09:22:26,关于对大连大杨创世股份有限公司重大资产出售及发行股份购买资产并募集配套资金暨关联交易报告书信息披露的问询函,SSE
1745,600168.SSE,武汉控股,并购重组审核意见函,2016-04-01 16:54:30,关于对武汉三镇实业控股股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1746,600537.SSE,亿晶光电,年报审核问询函,2016-03-30 09:25:23,关于对2015年亿晶光电科技股份有限公司年度报告的事后审核问询函,SSE
1747,600759.SSE,洲际油气,并购重组审核意见函,2016-03-28 14:21:36,洲际油气股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1748,600654.SSE,中安消,并购重组审核意见函,2016-03-28 14:09:14,关于对中安消股份有限公司重大资产购买暨关联交易预案信息披露的问询函,SSE
1749,601678.SSE,滨化股份,年报审核问询函,2016-03-28 09:13:21,关于对滨化集团股份有限公司2015年年度报告的事后审核问询函,SSE
1750,600721.SSE,*ST百花,年报审核问询函,2016-03-28 09:13:46,关于对新疆百花村股份有限公司2015年年度报告的事后审核问询函,SSE
1751,600120.SSE,浙江东方,并购重组审核意见函,2016-03-28 14:11:12,关于对浙江东方集团股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1752,600749.SSE,西藏旅游,并购重组审核意见函,2016-03-28 14:10:04,关于对西藏旅游股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）信息披露的问询函,SSE
1753,600749.SSE,西藏旅游,年报审核问询函,2016-03-24 09:47:52,关于对西藏旅游股份有限公司2015年年度报告的事后审核问询函,SSE
1754,600529.SSE,山东药玻,年报审核问询函,2016-03-24 09:07:34,关于对山东省药用玻璃股份有限公司2015年年度报告的事后审核问询函,SSE
1755,601996.SSE,丰林集团,并购重组审核意见函,2016-03-28 14:10:50,关于广西丰林木业集团股份有限公司发行股份购买资产暨关联交易预案信息披露的问询函,SSE
1756,600379.SSE,宝光股份,并购重组审核意见函,2016-03-28 14:10:33,关于对陕西宝光真空电器股份有限公司重大资产购买及重大资出售暨关联交易预案信息披露的问询函,SSE
1757,600990.SSE,四创电子,并购重组审核意见函,2016-03-18 16:30:23,关于对安徽四创电子股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1758,600829.SSE,人民同泰,年报审核问询函,2016-03-18 13:55:57,关于对哈药集团人民同泰医药股份有限公司2015年年度报告的事后审核问询函,SSE
1759,600358.SSE,国旅联合,年报审核问询函,2016-03-14 16:12:11,关于对国旅联合股份有限公司2015年年度报告的事后审核问询函,SSE
1760,600671.SSE,天目药业,年报审核问询函,2016-03-11 17:24:24,关于对杭州天目上药业股份有限公司2015年年度报告的事后审核问询函,SSE
1761,600890.SSE,中房股份,年报审核问询函,2016-03-24 09:16:15,关于对中房置业股份有限公司2015年年度报告的事后审核问询函,SSE
1762,600696.SSE,匹凸匹,年报审核问询函,2016-03-18 16:17:23,关于对匹凸匹金融信息服务（上海）股份有限公司2015年年度报告的事后审核问询函,SSE
1763,600873.SSE,梅花生物,年报审核问询函,2016-03-11 17:26:20,关于对梅花生物科技集团股份有限公司2015年年度报告的事后审核问询函,SSE
1764,600159.SSE,大龙地产,年报审核问询函,2016-03-11 17:26:46,关于对北京市大龙伟业房地产开发股份有限公司2015年年度报告的事后审核问询函,SSE
1765,600074.SSE,保千里,年报审核问询函,2016-03-11 17:27:09,关于对2015年江苏保千里视像科技集团股份有限公司年度报告的事后审核意见函,SSE
1766,600211.SSE,西藏药业,并购重组审核意见函,2016-03-14 16:44:42,关于对西藏诺迪康药业股份有限公司重大资产购买预案信息披露的问询函,SSE
1767,600052.SSE,浙江广厦,并购重组审核意见函,2016-03-14 16:45:03,关于对浙江广厦股份有限公司重大资产重组预案信息披露的问询函,SSE
1768,600538.SSE,国发股份,并购重组审核意见函,2016-03-14 16:44:34,关于对北海国发海洋生物产业股份有限公司发行股份购买资产预案信息披露的问询函,SSE
